Model,GDT_TS,GDT_HA,Z_GDT_TS,Z_GDT_HA,LLG_Original_deltaLLG,LLG_B_from_rms_deltaLLG,LLG_const_B_deltaLLG,Z_LLG_Original_deltaLLG,Z_LLG_B_from_rms_deltaLLG,Z_LLG_const_B_deltaLLG
R1052-D2TS253_1,80.16,61.85,1.092353571538112,1.3265639463957235,1305.889751386756,517.1331780655782,1303.820536542864,0.9850898426405622,0.19638320657809563,1.0015579186422623
R1052-D2TS253_2,79.69,61.5,1.0138153956210998,1.270467410653088,1265.1462002802273,549.3969255203083,1263.6448312829689,0.9433020613554127,0.22755169834643435,0.960093770778602
R1052-D2TS253_3,80.28,62.09,1.1124058717722436,1.3650301423335307,1334.679922044188,525.8370500661003,1333.2674304432967,1.0146178862676214,0.20479160870750093,1.0319491801002634
R1052-D2TS253_4,79.46,60.8,0.9753818201723484,1.1582743391678172,1173.1594805115892,518.982337077814,1170.730221042324,0.8489577829988256,0.19816959228955364,0.8641993710962571
R1052-D2TS253_5,79.81,60.56,1.0338676958552315,1.119808143230011,1274.8624199280366,534.618127642676,1272.1523185617134,0.9532673012653937,0.21327459551945344,0.9688740948125452
R1052-D2TS291_1,41.55,22.54,0.0,0.0,5.8439226576374494,0.0,0.0,-0.3482752980061519,-0.30319487951645074,-0.34407639356623587
R1052-D2TS291_2,40.61,21.71,0.0,0.0,4.8820062281010905,14.410380609278945,8.436816172546969,-0.3492618677154774,-0.2892736873167799,-0.3353690070744742
R1052-D2TS291_3,40.26,21.36,0.0,0.0,0.0,0.0,0.0,-0.3542689965236469,-0.30319487951645074,-0.34407639356623587
R1052-D2TS291_4,63.26,41.2,0.0,0.0,286.4831810617907,385.80282130384694,274.70494773454993,-0.060443441633178135,0.06951111432022922,-0.060561605261702976
R1052-D2TS323_1,71.83,51.99,0.0,0.0,744.3422559260798,1496.659313641443,716.4064273144122,0.40915025749787115,1.1426574215125755,0.395305325820636
R1052-D2TS323_2,70.66,50.7,0.0,0.0,722.8831024174815,1406.8644491364648,696.5881087595262,0.38714112012451973,1.055910818406736,0.3748514299735551
R1052-D2TS323_3,74.3,54.81,0.1131329101047239,0.19822219888671902,757.6352575288674,1649.0946166519552,728.030617806342,0.42278394991088764,1.289918011552646,0.4073023063399517
R1052-D2TS323_4,71.01,51.29,0.0,0.0,725.4140010944902,1446.7376045961737,697.127210329756,0.3897368840551892,1.0944304020188818,0.37540782063494954
R1052-D2TS323_5,78.05,57.98,0.739767292421312,0.7062965368985853,1042.8414779702616,1054.9742982341577,1026.6154201356858,0.7152998165276132,0.7159662633872885,0.7154627807743471
R1052-D2TS335_1,74.88,54.23,0.2100523612363559,0.10526222537035126,781.8058093993823,1124.2687554997847,763.5901235404763,0.4475739769869661,0.7829083854673619,0.44400221227018233
R1052-D2TS335_2,72.89,52.23,0.0,0.0,670.6785524540974,820.3061378524089,655.0017023934597,0.3335986021870003,0.48926437032875547,0.33193133954760917
R1052-D2TS335_3,71.83,50.47,0.0,0.0,603.4457442117855,789.7410922771578,590.5990148013225,0.2646426616831809,0.45973691469924993,0.26546324536325644
R1052-D2TS335_4,73.71,51.76,0.014542433953580134,0.0,606.161960408841,745.5545620026278,592.2025888560911,0.26742849269896457,0.4170503821733691,0.2671182463467396
R1052-D2TS335_5,76.53,56.1,0.4857714894556556,0.40497800205243134,827.5162682776427,1129.052531222991,809.9866912309171,0.49445596459414065,0.7875297666153376,0.4918867268204016
R1052-D2TS340_1,62.79,42.14,0.0,0.0,345.22716435589064,0.0,295.45424284736873,-0.00019388902805508626,-0.30319487951645074,-0.039146876259211025
R1052-D2TS341_1,77.11,57.87,0.5826909405872875,0.6886661970937572,1164.4245693088014,0.0,1054.997252922165,0.8399990018181444,-0.30319487951645074,0.744754824403386
R1052-D2TS360_1,76.64,55.63,0.5041527646702754,0.3296483683408929,699.5271928971924,823.5401126867891,687.166898647929,0.3631866141415303,0.49238856159469024,0.36512807983956663
R1052-D2TS360_2,76.64,56.22,0.5041527646702754,0.4242111000213344,626.2359238442878,721.16283018168,614.7501723849782,0.2880169384967615,0.3934866751506971,0.29038893522107473
R1052-D2TS360_3,78.05,58.22,0.739767292421312,0.7447627328363926,818.590179699575,966.4854137056573,805.0406086024905,0.4853011062889107,0.6304813062264397,0.4867820223696825
R1052-D2TS360_4,77.35,56.81,0.6227955410555484,0.5187738317017772,645.9354467036774,771.2563330315843,633.5066023981544,0.3082213470550049,0.4418796565740498,0.3097468875564401
R1052-D2TS360_5,77.82,57.04,0.7013337169725605,0.5556372694755083,738.4538216258588,854.1644767368889,726.888613367546,0.40311090653392984,0.5219733220179933,0.4061236775989035
R1052-D2TS389_1,60.56,40.49,0.0,0.0,540.4752208732261,0.0,307.5042076824775,0.20005824561686844,-0.30319487951645074,-0.0267104667315451
R1052-D2TS389_2,66.55,44.95,0.0,0.0,759.2401475988463,0.0,401.10496899218015,0.4244299722484015,-0.30319487951645074,0.06989208901676496
R1052-D2TS389_3,62.91,43.19,0.0,0.0,1029.0871458590682,0.0,411.5072152055036,0.701192970011386,-0.30319487951645074,0.0806279372691665
R1052-D2TS389_4,59.27,38.5,0.0,0.0,545.60045735327,0.0,245.09098807091868,0.2053148385069375,-0.30319487951645074,-0.09112529031409788
R1052-D2TS389_5,60.09,40.73,0.0,0.0,804.9183086449048,0.0,370.99666670681654,0.4712788342513667,-0.30319487951645074,0.03881820767957
R1052-D2TS394_1,66.08,43.43,0.0,0.0,206.15451794882392,391.3009981601481,195.39516594496126,-0.1428308750779576,0.07482264486474968,-0.14241486702487252
R1052-D2TS394_2,78.05,59.39,0.739767292421312,0.932285438033202,1042.974280077784,1495.0710397924322,1013.4029064218867,0.7154360222650278,1.1411230647098445,0.7018265392015952
R1052-D2TS394_3,60.09,38.97,0.0,0.0,157.89350214354818,426.1209557086222,146.79616443070336,-0.19232878869371128,0.10846057120130768,-0.19257244787573088
R1052-D2TS394_4,69.84,47.89,0.0,0.0,360.8826753616504,820.416120154865,345.06790190371066,0.015862862336238952,0.48937061906795026,0.012057902396484556
R1052-D2TS394_5,65.61,43.55,0.0,0.0,216.76676967834828,445.90068775625514,205.48364059825872,-0.13194663837858822,0.12756884175703354,-0.13200285304684567
R1052-D2TS403_1,63.15,44.84,0.0,0.0,495.38397411161714,627.0380063713128,478.92735479587463,0.15381134012200384,0.3025571016333572,0.1502102537183654
R1052-D2TS403_2,60.8,42.84,0.0,0.0,432.5670953060471,532.6392661684622,418.74320029957016,0.08938450639610718,0.21136291034846527,0.08809598179853344
R1052-D2TS403_3,60.33,40.73,0.0,0.0,183.16948291409062,365.72016643317147,171.2228474546573,-0.16640500130842806,0.0501102042461185,-0.16736239642368989
R1052-D2TS403_4,60.09,42.02,0.0,0.0,317.35841697795695,584.7829888601009,302.1295046221949,-0.028776893908392196,0.26173651291169164,-0.032257537553903294
R1052-D2TS403_5,60.45,42.6,0.0,0.0,396.87173762470775,871.2183348522776,371.14062066433144,0.05277430038379984,0.5384482537361308,0.03896677826822162
R1052-D2TS423_1,58.69,37.32,0.0,0.0,118.42114127507375,124.01520299045114,106.90589054118391,-0.23281279997853008,-0.18338961390121764,-0.23374201053000607
R1052-D2TS434_1,72.18,50.82,0.0,0.0,428.86739139774,426.556417589014,421.4019732472025,0.08558998153164642,0.10888125048084463,0.09084002210655949
R1052-D2TS470_1,74.53,54.23,0.1515664855534753,0.10526222537035126,601.3640048512607,702.3244274572025,591.1127091773324,0.26250756872422776,0.3752877786626066,0.26599341401682003
R1052-D2TS473_1,68.31,48.94,0.0,0.0,549.676249844204,571.6624560661767,541.7558902085675,0.2094950908548363,0.2490613821334878,0.21505371235976625
R1052-D2TS473_2,70.31,51.52,0.0,0.0,720.418698013933,925.8583108630519,707.6828762778023,0.38461355467141556,0.5912333694423464,0.3863020088225083
R1052-D2TS473_3,75.82,59.04,0.36712871307038025,0.8761889022905665,1238.04254255462,1387.3482381560061,1211.0791036742594,0.9155037548674999,1.0370571231827979,0.9058422501636254
R1052-D2TS473_4,70.89,52.47,0.0,0.0,928.3931514984142,947.8587892296891,918.4217960582209,0.5979182553928847,0.6124869987621332,0.6037993663393668
R1052-D2TS473_5,78.05,57.98,0.739767292421312,0.7062965368985853,1059.5229076920587,1312.9843754436479,1026.6154201356858,0.7324087802238666,0.9652176864879696,0.7154627807743471
R1053v1TS003_1,58.63,39.77,0.0,0.0,31.37941062592563,73.83150549901711,31.527667266513618,-0.4004850335914181,-0.30556081708234245,-0.4680849933574659
R1053v1TS013_1,76.32,59.5,1.5232502987345125,1.9944135336718056,1020.8481800655386,1441.9047967577885,1036.5557735616894,3.1885279757435234,3.6764872733672136,3.0522330989983537
R1053v1TS013_2,77.34,59.5,1.7325048852273368,1.9944135336718056,687.0565675668945,1076.7435798124438,650.0682516073425,1.9777950282620174,2.6136132768245792,1.6984808929818789
R1053v1TS013_3,67.98,46.64,0.0,0.0,198.7037697925216,530.8984334261713,309.7674524005706,0.20643589244008848,1.0248229417331816,0.5065072031048893
R1053v1TS013_4,69.3,49.56,0.08308637993097093,0.0624750801313906,248.29133760333525,483.54562572423447,434.37876758447874,0.38630051421595574,0.886993222600644,0.9429840186351883
R1053v1TS013_5,76.17,58.48,1.4924775654267464,1.7961663281777185,0.0,58.786492384775556,830.1592603011163,-0.5143048088486941,-0.34935230553924423,2.3292867701551314
R1053v1TS018_1,69.15,50.59,0.05231364662320467,0.2626658856793413,265.8666911296855,423.5245445023911,321.77143246054084,0.4500500477009349,0.7122899860172826,0.5485536174496246
R1053v1TS018_2,68.28,49.85,0.0,0.11883948169343475,115.62845997300201,606.0996278546531,251.57767891069034,-0.09489586951703628,1.2437109023320847,0.30268552774733526
R1053v1TS018_3,69.74,51.02,0.17335306430042327,0.346240687995476,440.1795285700896,441.69862706156846,404.3953439340253,1.0823196660962815,0.7651892504155055,0.8379608973052258
R1053v1TS018_4,69.88,51.61,0.20207428205434014,0.4609130911734274,412.4500511574838,499.693082486353,191.90856529035955,0.9817389724456211,0.9339935914961204,0.09368215867061731
R1053v1TS018_5,69.74,51.02,0.17335306430042327,0.346240687995476,281.2878065654327,508.5481717498492,239.52407922648126,0.5059857028997323,0.9597680814432352,0.26046531044141924
R1053v1TS070_1,71.34,51.75,0.5015955529166171,0.4881234919275179,501.3569688771054,742.3654772848608,510.81363726990094,1.3042232126468647,1.640339627550293,1.2107129039818276
R1053v1TS070_2,71.93,52.2,0.6226349705938385,0.5755854943513804,413.3845639757956,487.93508248852004,604.5467362105046,0.9851286485687095,0.8997696052974012,1.5390324026966957
R1053v1TS070_3,71.64,51.9,0.5631410195321525,0.5172774927354716,362.72050202839046,923.9197903651311,376.32530337079515,0.801359354326133,2.1687893899522575,0.7396397946127219
R1053v1TS070_4,70.32,50.73,0.2923409664237925,0.28987628643343044,382.58743526534454,653.2208163677728,384.1154242398188,0.8734209332715699,1.3808664479722854,0.7669262986070772
R1053v1TS070_5,72.08,52.63,0.6534077039016047,0.6591602966675151,398.29099180666117,640.2202551255123,508.70826227137877,0.9303810622421204,1.3430257413374211,1.2033383941028826
R1053v1TS071_1,71.78,52.34,0.5918622372860693,0.6027958951054708,339.7653475685606,903.6178455724889,406.1040026217597,0.7180961422549912,2.109696561365882,0.843945826536972
R1053v1TS071_2,69.88,50.29,0.20207428205434014,0.20435788406343255,518.1278872276553,793.028957664189,500.8095472658679,1.3650548891966026,1.7878057147760775,1.175671516762742
R1053v1TS071_3,70.61,50.44,0.35183491748547857,0.2335118848713863,280.8744659819163,183.18186871549688,280.3297786921107,0.5044864289687656,0.012725058256616545,0.4033956834332965
R1053v1TS071_4,70.17,50.15,0.2615682331160263,0.1771474833093421,351.34420416083185,1008.8003156987406,332.29354981116194,0.7600951100106089,2.4158509589344725,0.5854095022226655
R1053v1TS071_5,71.93,52.2,0.6226349705938385,0.5755854943513804,492.99132534268847,724.4051643752978,267.42052579404844,1.2738792499026081,1.5880625820276828,0.3581783643840138
R1053v1TS081_1,69.44,48.98,0.11180759768488784,0.0,239.52035895471226,0.0,240.51473200054943,0.3544863150752035,-0.5204620269560222,0.2639352759696971
R1053v1TS081_2,68.57,48.39,0.0,0.0,141.24092974341647,0.0,148.76804000868242,-0.001994011422741477,-0.5204620269560222,-0.05742642298154402
R1053v1TS081_3,68.42,47.81,0.0,0.0,85.5690000128775,0.0,171.12759546026064,-0.2039279038596359,-0.5204620269560222,0.020892528598210253
R1053v1TS081_4,68.28,47.52,0.0,0.0,207.5368557720535,91.62810215156924,149.58057550662488,0.23847536803775551,-0.2537603001293427,-0.054580349925306415
R1053v1TS081_5,69.15,48.83,0.05231364662320467,0.0,274.7182255208927,0.0,314.3447752273205,0.4821564395990949,-0.5204620269560222,0.5225402197545036
R1053v1TS100_1,69.59,47.81,0.14258033099265702,0.0,291.3085751864446,332.4046256469892,330.2346317651386,0.5423331552450102,0.4470674272564013,0.5781977173952618
R1053v1TS100_2,70.03,48.83,0.2328470153621093,0.0,216.3977279205028,257.4937783810474,255.3237844991968,0.2706156299611805,0.22902457954110392,0.3158070346947453
R1053v1TS100_3,69.15,47.22,0.05231364662320467,0.0,144.33855551723855,185.43460597778312,183.26461209593253,0.009241734003155092,0.019282095932074483,0.06340493097000095
